File,Original Average Score,Separated Average Score,Subscript Sensitve Average Score,Original Execution Time,Separated Execution Time,Subscript Sensitive Execution Time,Original Top 10 Average Score,Separated Top 10 Average Score,Subscript Sensitive Top 10 Average Score,Original Top 10 Max Score,Separated Top 10 Max Score,Subscript Sensitve Top 10 Max Score,Original Number of Results,Separated Number of Results,Subscript Sensitive Number of Results
MathArticles/wpmath0000007/Orthotropic_material/0.xml,1.0,1.0,1.0,555.1426410675049,414.3545627593994,531.8892002105713,0.7293071477949032,0.835981021540817,0.7016179451730007,1.0,1.0,1.0,350,223,391
MathArticles/wpmath0000012/Loop_variant/10.xml,0.6117790286950364,0.6117790286950364,0.6049795634543946,307.7876567840576,318.56346130371094,312.50786781311035,0.6049795634543946,0.6049795634543946,0.6049795634543946,1.0,1.0,1.0,11,11,10
MathArticles/wpmath0000001/Binomial_coefficient/171.xml,0.608379164052648,0.5577408549377005,0.5749821783412132,932.0697784423828,637.181282043457,640.8689022064209,0.5467670447196641,0.5510358199221269,0.5504804428874328,1.0,1.0,1.0,118,16,20
MathArticles/wpmath0000005/System_of_imprimitivity/7.xml,0.6695809832145748,0.6695809832145748,0.6736669014502318,597.2716808319092,659.5242023468018,609.3795299530029,0.6695809832145748,0.6695809832145748,0.6420394296900855,1.0,1.0,1.0,10,10,12
MathArticles/wpmath0000005/Square-cube_law/8.xml,1.0,1.0,1.0,4314.800500869751,2298.3109951019287,3987.83540725708,0.6809195402298851,0.6829837164750958,0.6279373423044575,1.0,1.0,1.0,12979,6522,11366
MathArticles/wpmath0000004/Frenet–Serret_formulas/27.xml,0.516399962733413,0.4858725246047754,0.4833780204647033,815.6201839447021,503.408432006836,500.1671314239502,0.4466532554544981,0.4793607654545698,0.4701689327821348,0.4695129875529516,1.0,1.0,65,13,13
MathArticles/wpmath0000016/Datafly_algorithm/13.xml,1.0,1.0,1.0,225.86417198181152,289.8643016815185,218.7519073486328,0.6114081996434937,0.6114081996434937,0.6114081996434937,1.0,1.0,1.0,191,191,192
MathArticles/wpmath0000001/Acoustic_theory/61.xml,0.543724415572645,0.542054163869147,0.542054163869147,422.84512519836426,439.521074295044,468.7566757202149,0.543724415572645,0.542054163869147,0.542054163869147,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000001/Distribution_(mathematics)/0.xml,1.0,1.0,1.0,372.5306987762451,359.5006465911865,375.0016689300537,0.9695967741935484,0.9695967741935484,0.8591422287390029,1.0,1.0,1.0,252,176,230
MathArticles/wpmath0000007/Orthotropic_material/69.xml,0.9083333333333332,0.913201754385965,0.913201754385965,1186.3470077514648,392.7433490753174,421.8730926513672,0.5987248254564984,0.621474358974359,0.621474358974359,0.6850877192982456,0.7044871794871794,0.7044871794871794,2988,380,379
MathArticles/wpmath0000013/Föppl–von_Kármán_equations/25.xml,0.4479037579064158,0.465603920261713,0.4338512230497082,1029.7422409057615,625.6608963012695,703.5157680511475,0.4304061157419243,0.4598550213068238,0.4177688617141657,1.0,1.0,1.0,30,11,12
MathArticles/wpmath0000003/Short-time_Fourier_transform/11.xml,0.656983365343392,0.656983365343392,0.6425107218579607,564.6486282348633,606.2023639678955,593.6684608459473,0.6390123356454483,0.6390123356454483,0.6129917587039018,1.0,1.0,1.0,19,18,15
MathArticles/wpmath0000014/List_of_logic_systems/3.xml,1.0,1.0,1.0,1091.8819904327393,732.7406406402588,860.7378005981445,0.6293035689858483,0.6431854854159493,0.6368295768317799,1.0,1.0,1.0,604,351,380
MathArticles/wpmath0000007/Symmetric_derivative/12.xml,0.3482871483401661,0.3482871483401661,0.3482871483401661,722.5654125213623,672.6830005645752,766.2045955657959,0.3482871483401661,0.3482871483401661,0.3482871483401661,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000004/Inverse_Galois_problem/6.xml,1.0,1.0,1.0,826.8308639526367,363.797664642334,500.4551410675049,0.8563131313131314,0.9403606965174128,0.9403606965174128,1.0,1.0,1.0,2840,882,1298
MathArticles/wpmath0000013/Cipolla's_algorithm/72.xml,0.9335403726708076,0.926813796749042,0.9250796420662286,1949.561595916748,717.7314758300781,1221.155881881714,0.6066043565468354,0.7122501882753386,0.6274964316733149,0.936723602484472,0.936723602484472,0.936723602484472,2831,604,1533
MathArticles/wpmath0000004/Canonical_quantization/14.xml,1.0,1.0,1.0,486.5801334381104,533.9500904083252,469.2413806915283,0.8044397032774709,0.8044397032774709,0.8044397032774709,1.0,1.0,1.0,17,17,23
MathArticles/wpmath0000014/Ordinary_differential_equation/41.xml,0.9630351818723912,0.9625254506397684,0.9625254506397684,2432.864189147949,1002.6147365570068,1110.9046936035156,0.6056819243228733,0.6656150125821343,0.6516900151856417,0.6854621257785815,0.8166666666666667,0.8024822695035461,1832,379,490
MathArticles/wpmath0000005/Countable_chain_condition/0.xml,0.5648949521831585,0.4449353531325218,0.4481549723163791,664.8192405700684,335.5071544647217,312.5030994415283,0.3640455518090909,0.426697532898694,0.4621474726439292,0.5192753057507156,1.0,1.0,545,16,17
MathArticles/wpmath0000001/Angular_momentum/163.xml,0.7287684636237037,0.7158354901644145,0.7169888705808128,549.2377281188965,550.729513168335,531.2495231628418,0.6708158190803346,0.6961382129210494,0.6742649527392968,1.0,1.0,1.0,16,11,12
MathArticles/wpmath0000001/Elementary_algebra/218.xml,0.4590306147836983,0.5181734606647393,0.527790632381911,529.3316841125488,503.0224323272705,499.91917610168457,0.4374530058270325,0.5017204113499879,0.5093211887820327,1.0,1.0,1.0,13,15,30
MathArticles/wpmath0000002/Negative_resistance/141.xml,1.0,1.0,1.0,2634.448766708374,1509.4845294952393,1731.2328815460205,0.6801662512234161,0.6982350020132827,0.7470577511473738,0.9089285714285714,0.8517857142857143,0.9089285714285714,4242,1336,2606
MathArticles/wpmath0000014/Miller_theorem/0.xml,1.0,1.0,1.0,6422.229766845703,1422.0845699310305,4759.434461593628,0.5300012937547525,0.5798602629705168,0.5463574738434216,0.7388888888888889,0.7194444444444446,0.6623015873015874,14128,2472,11366
MathArticles/wpmath0000013/Transposable_integer/80.xml,0.9307774227902024,0.9307774227902024,0.9307774227902024,1005.2781105041504,583.467960357666,555.2585124969482,0.7785353535353535,0.8527777777777777,0.8527777777777777,0.9305555555555556,0.9305555555555556,0.9305555555555556,2840,1237,1236
MathArticles/wpmath0000014/Naor-Reingold_Pseudorandom_Function/18.xml,0.9354545454545454,0.8622387992831542,0.8480791881025214,6434.04746055603,2051.0220527648926,906.8722724914552,0.6160833333333333,0.6059034491757451,0.5678184442550405,0.6566666666666666,0.693763440860215,0.7195238095238095,16189,4208,1467
MathArticles/wpmath0000002/Unit_vector/2.xml,0.5412181330305397,0.5413167479125824,0.5390174450990309,424.1404533386231,479.59256172180176,485.2755069732666,0.5508386547337619,0.5404417268242807,0.5312330152772887,1.0,1.0,1.0,13,15,15
MathArticles/wpmath0000014/Two-state_trajectory/0.xml,0.766,0.766,0.766,396.4571952819824,371.7498779296875,360.0015640258789,0.766,0.766,0.6759238053613054,1.0,1.0,1.0,10,10,15
MathArticles/wpmath0000003/Kullback–Leibler_divergence/114.xml,0.6202577626125763,0.6293389725048678,0.6318833314443592,484.3780994415283,484.9021434783936,484.8957061767578,0.6121473581246942,0.6135167577844701,0.5980336211873651,1.0,1.0,1.0,13,21,20
MathArticles/wpmath0000014/Strictly_standardized_mean_difference/66.xml,0.8451923076923077,0.8451923076923077,0.8451923076923077,453.9871215820313,265.64908027648926,265.53940773010254,0.6233050468050468,0.6130672105672106,0.5896429681429681,0.7480769230769231,0.645,0.6666666666666667,736,139,91
MathArticles/wpmath0000001/Communication_complexity/4.xml,0.9446248196248196,0.9446248196248196,0.9446248196248196,500.762939453125,453.71055603027344,406.400203704834,0.7188603622878335,0.8968559218559219,0.8805372405372405,1.0,1.0,1.0,74,20,34
MathArticles/wpmath0000007/Division_algorithm/3.xml,0.9176605504587156,0.9176605504587156,0.9176605504587156,2472.804069519043,1813.9259815216064,2142.987966537476,0.6805509841036157,0.7422248803827751,0.7378477760056708,0.8210526315789473,0.8210526315789473,0.8210526315789473,7505,4754,6571
MathArticles/wpmath0000006/Shear_rate/5.xml,0.7234527700285267,0.7970698048505303,0.7970698048505303,438.10319900512695,476.02367401123047,485.1083755493164,0.6564210958507984,0.7053076595029814,0.6600332089111631,1.0,1.0,1.0,34,27,42
MathArticles/wpmath0000006/Lambda_lifting/108.xml,0.5801011165102099,0.5801011165102099,0.5801011165102099,536.8623733520508,550.0175952911377,532.3874950408936,0.5801011165102099,0.5801011165102099,0.5801011165102099,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000016/Range_mode_query/146.xml,1.0,1.0,1.0,615.4859066009521,597.2945690155029,578.9659023284912,0.7367874690105928,0.7504263578994816,0.763301085568327,1.0,1.0,1.0,1368,1006,1179
MathArticles/wpmath0000014/Product_numerical_range/3.xml,1.0,1.0,1.0,4414.214372634888,3856.898784637451,5368.805408477783,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000004/Graph_homomorphism/12.xml,1.0,1.0,1.0,1005.0244331359864,930.7529926300048,1235.7096672058103,0.8381174089068826,0.930288624787776,0.8913516746411483,1.0,1.0,1.0,2581,2172,3023
MathArticles/wpmath0000006/Quasi-finite_morphism/0.xml,0.6851122181749194,0.6796655463456697,0.6793004927152185,430.22727966308594,483.43586921691895,423.748254776001,0.6108635933800383,0.6284264640981508,0.6545341840139646,0.6623015873015874,1.0,1.0,35,18,13
MathArticles/wpmath0000014/Coppersmith's_Attack/31.xml,1.0,1.0,1.0,796.0991859436035,686.0010623931885,1032.6762199401855,0.6489935587761675,0.6597739820565908,0.6702898550724637,0.7445652173913043,0.7445652173913043,0.7445652173913043,1351,1179,2122
MathArticles/wpmath0000005/Correlation_function_(statistical_mechanics)/10.xml,1.0,1.0,1.0,250.38504600524905,247.26033210754397,281.74471855163574,1.0,1.0,0.8373015873015873,1.0,1.0,1.0,220,206,296
MathArticles/wpmath0000004/Lagrange_reversion_theorem/6.xml,1.0,1.0,1.0,4579.477787017822,3918.303012847901,5400.821208953857,0.8687837227471374,0.8687837227471374,0.8687837227471374,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000016/Singular_trace/24.xml,0.5320192240274343,0.5320192240274343,0.5320192240274343,616.7590618133545,745.9533214569092,625.0033378601074,0.5320192240274343,0.5320192240274343,0.5320192240274343,1.0,1.0,1.0,10,10,10
MathArticles/wpmath0000005/Canonical_ring/6.xml,0.7035566868839523,0.6780419129794618,0.6901311426027205,1493.30472946167,773.9286422729492,766.2651538848877,0.5546819912508417,0.5731310422353223,0.575294356478873,0.6084523056534441,0.6069884943224602,0.6424019607843137,696,132,162
MathArticles/wpmath0000013/Quantum_spacetime/17.xml,1.0,1.0,1.0,835.7038497924805,596.0757732391357,609.3809604644775,0.5768036740558292,0.6201069862155388,0.5996159147869674,0.668735632183908,0.7566666666666666,0.6367543859649123,1181,380,518
MathArticles/wpmath0000007/Planar_ternary_ring/36.xml,0.7011184701218485,0.7011184701218485,0.6985829281061083,447.0741748809815,443.74823570251465,468.752384185791,0.6985829281061083,0.6985829281061083,0.6985829281061083,1.0,1.0,1.0,11,11,10
MathArticles/wpmath0000016/Next-generation_matrix/14.xml,1.0,1.0,1.0,4501.215219497681,3852.187633514404,5378.3369064331055,0.8701350740984888,0.8701350740984888,0.8701350740984888,1.0,1.0,1.0,15594,13851,18482
MathArticles/wpmath0000007/Damerau–Levenshtein_distance/13.xml,1.0,1.0,1.0,429.1212558746338,458.2035541534424,421.8766689300537,0.6840390979330484,0.763642083750868,0.7628087504175346,1.0,1.0,1.0,166,116,151
MathArticles/wpmath0000006/Machin-like_formula/54.xml,0.8339527077267304,0.8298015426494539,0.8250607765689076,2874.02868270874,508.8791847229004,484.62963104248047,0.4158784080399573,0.820442143756473,0.7352283039692582,0.4464942449422315,1.0,1.0,1104,14,13
MathArticles/wpmath0000004/Basic_Linear_Algebra_Subprograms/2.xml,0.8607185550935551,0.91504329004329,0.9295664869721474,314.19968605041504,361.0990047454834,313.5221004486084,0.8607185550935551,0.8964583333333334,0.8422136239901651,1.0,1.0,1.0,10,20,26
MathArticles/wpmath0000006/Gauss's_constant/4.xml,0.5349557144402516,0.5513686167984919,0.551886261546354,541.126012802124,583.1034183502197,516.1354541778564,0.5069076509984063,0.5185465116019846,0.5048980302796311,1.0,1.0,1.0,13,13,16
MathArticles/wpmath0000003/Thompson_sporadic_group/0.xml,0.9802721088435372,0.9802721088435372,0.9802721088435372,790.1170253753662,344.9368476867676,406.2581062316895,0.6695336937439205,0.907989417989418,0.9448809523809524,0.9621428571428572,0.9621428571428572,0.9621428571428572,1399,342,380
MathArticles/wpmath0000016/Distribution_learning_theory/101.xml,1.0,1.0,1.0,631.2966346740723,450.6900310516357,609.7111701965332,0.8981456043956044,0.9107142857142856,0.8803262552160452,1.0,1.0,1.0,848,581,1113
MathArticles/wpmath0000011/Favard_operator/1.xml,1.0,1.0,1.0,709.4905376434326,740.4165267944336,890.6333446502686,0.9345238095238096,0.9345238095238096,0.9345238095238096,1.0,1.0,1.0,2541,2516,3203
MathArticles/wpmath0000013/Ronen's_golden_rule_for_cluster_radioactivity/7.xml,1.0,1.0,1.0,1036.7186069488523,422.94955253601074,423.2430458068848,0.7941919191919192,0.871969696969697,0.8256313131313131,0.8333333333333334,1.0,1.0,2840,721,827
MathArticles/wpmath0000008/Compact_convergence/6.xml,1.0,1.0,1.0,291.661024093628,315.04178047180176,312.4971389770508,1.0,1.0,0.92183908045977,1.0,1.0,1.0,431,428,505
MathArticles/wpmath0000012/Zonal_spherical_function/69.xml,0.9022969992918842,0.9032409849353584,0.9347774810084912,5885.828733444214,2745.680809020996,3720.970392227173,0.5498642287011626,0.651830140079933,0.5649340747696836,0.6415674603174604,0.7119514472455648,0.6415674603174604,6617,2607,3973
MathArticles/wpmath0000007/Affine_curvature/22.xml,0.6395687745366891,0.5982616214790991,0.599564243997355,634.5303058624268,633.0184936523438,609.3735694885254,0.5283725298717591,0.5666603070795729,0.5317599108647115,0.6064895831022985,1.0,1.0,39,25,37
MathArticles/wpmath0000002/Euler_characteristic/19.xml,0.879132902230445,0.8499102534819577,0.8685747999967544,614.5830154418945,609.4646453857422,594.0532684326172,0.6907056884934832,0.7027098354976302,0.6962812640690588,0.8293650793650793,0.8293650793650793,0.8293650793650793,56,39,50
MathArticles/wpmath0000006/Non-line-of-sight_propagation/8.xml,0.6531749474528119,0.6254208091532643,0.7193229294165646,229.62522506713867,206.90393447875977,187.91770935058597,0.6149709639953542,0.6254208091532643,0.6137781954887218,1.0,1.0,1.0,28,10,17
MathArticles/wpmath0000002/World_line/23.xml,0.793757464590751,0.793757464590751,0.793757464590751,516.0808563232422,473.8049507141113,500.35786628723145,0.777257390590677,0.777257390590677,0.777257390590677,1.0,1.0,1.0,15,15,18
MathArticles/wpmath0000016/Polynomial_least_squares/65.xml,1.0,1.0,1.0,329.4100761413574,257.3273181915283,265.63310623168945,1.0,1.0,0.8973214285714286,1.0,1.0,1.0,515,269,347
MathArticles/wpmath0000003/Lyman_series/9.xml,0.5543632220477898,0.5094581316366398,0.4915491984729731,4395.689725875855,631.2906742095947,609.8217964172363,0.402434873267852,0.4769474377504919,0.4877085481974887,0.4548432108350586,1.0,1.0,1011,24,13
MathArticles/wpmath0000012/Modes_of_convergence_(annotated_index)/12.xml,1.0,1.0,1.0,188.57622146606445,210.1168632507324,219.33484077453613,0.8307692307692307,0.8307692307692307,0.8307692307692307,1.0,1.0,1.0,104,104,105
MathArticles/wpmath0000008/Expansive/16.xml,1.0,1.0,1.0,636.1794471740723,625.985860824585,734.9951267242432,1.0,1.0,0.978764705882353,1.0,1.0,1.0,1526,1509,1827
MathArticles/wpmath0000005/Nondimensionalization/1.xml,1.0,0.8450009759939948,0.9373042677019948,2862.612724304199,1438.948154449463,1878.4544467926023,0.5212625307297438,0.5487385500972457,0.542323707740486,0.5705988455988455,0.600498776585733,0.6265016233766234,3213,1167,1909
MathArticles/wpmath0000008/Inner_measure/13.xml,1.0,1.0,1.0,516.9937610626221,451.2395858764648,578.7501335144043,0.9632352941176472,0.9632352941176472,0.8529411764705882,1.0,1.0,1.0,1567,1551,2062
MathArticles/wpmath0000005/Wallis_product/12.xml,0.555693186979486,0.5188710698781138,0.5590111297959326,470.1874256134033,451.763391494751,500.0004768371582,0.5518820205711924,0.5188710698781138,0.5151968437442379,1.0,1.0,1.0,13,10,17
MathArticles/wpmath0000005/One-_and_two-tailed_tests/2.xml,0.9045138888888888,0.9045138888888888,0.9045138888888888,237.8232479095459,360.3668212890625,250.00405311584475,0.8066280898324242,0.8500534424296033,0.8130086245024325,0.9027777777777776,0.9027777777777776,0.9027777777777776,206,120,156
MathArticles/wpmath0000003/Onsager_reciprocal_relations/24.xml,0.5828098581667343,0.5828098581667343,0.6203425040978346,384.74512100219727,414.4265651702881,437.50715255737305,0.5539535519164457,0.5746725335075202,0.5967652938297162,1.0,1.0,1.0,14,12,16
MathArticles/wpmath0000006/Yang–Mills_existence_and_mass_gap/3.xml,0.8967391304347826,0.9140151515151516,0.9140151515151516,345.28279304504395,257.5962543487549,517.9669857025146,0.6467663427901433,0.7496934865900383,0.6505824972129319,0.7833333333333333,1.0,0.6721153846153846,434,53,898
MathArticles/wpmath0000005/Confluent_hypergeometric_function/96.xml,0.9708396226415096,0.9626084905660376,0.9597255574614064,1276.0343551635742,632.655143737793,624.5908737182617,0.6225490945393212,0.6104537991549976,0.6294739030799296,0.7136904761904761,0.7287878787878788,0.9308962264150944,1204,155,157
MathArticles/wpmath0000012/Equivalent_impedance_transforms/16.xml,0.784658088235294,0.7844834087481146,0.7826147123565145,1439.9325847625732,557.9495429992676,875.0066757202148,0.58940217719781,0.6252796395611699,0.6188974900038529,0.6875,0.7517006802721089,0.675189393939394,1784,153,974
MathArticles/wpmath0000015/Logarithmic_resistor_ladder/15.xml,1.0,1.0,1.0,2392.1940326690674,1630.2204132080078,2096.884250640869,0.7040671988388869,0.8085489993098689,0.8071793544619632,0.9027777777777776,1.0,1.0,7505,4754,6571
MathArticles/wpmath0000005/Method_of_undetermined_coefficients/27.xml,0.5878877895389866,0.5426102684625755,0.5602908157900136,1477.1101474761963,631.8576335906982,578.1245231628418,0.4555820908794482,0.5009465944405157,0.502437198753527,0.4961266211266211,1.0,1.0,222,21,27
MathArticles/wpmath0000009/Scatter_matrix/4.xml,0.5554964083163969,0.5196809895919773,0.5274736074197944,772.2268104553223,750.1623630523682,703.801155090332,0.4863288403671458,0.4632745807840535,0.4987115217510955,1.0,1.0,1.0,19,18,20
MathArticles/wpmath0000005/Bornological_space/62.xml,1.0,1.0,1.0,517.4789428710938,546.6282367706299,532.3729515075684,0.8973728930643824,0.8973728930643824,0.8338524849011171,1.0,1.0,1.0,132,125,147
MathArticles/wpmath0000001/Propositional_calculus/475.xml,0.5639711612594077,0.5809069349968203,0.5715138190547914,210.4287147521973,202.15582847595212,187.51025199890137,0.5365697454341515,0.5566081586774329,0.5715138190547914,1.0,1.0,1.0,13,12,11
MathArticles/wpmath0000010/Shilov_boundary/6.xml,0.6682473618578135,0.650421957425645,0.6693739361909126,704.3194770812988,615.8342361450195,578.1252384185791,0.5314563264324399,0.5085591453615657,0.5397677261191396,0.6127212248535778,0.5921905358421107,0.6204320407007322,69,34,42
MathArticles/wpmath0000001/Fibonacci_number/22.xml,0.6273144350450481,0.6302390132829787,0.6329887272911102,490.38219451904297,497.5266456604004,406.2466621398926,0.606715259730637,0.6210556212328737,0.6200179051159518,1.0,1.0,1.0,18,17,16
MathArticles/wpmath0000008/Bayesian_linear_regression/9.xml,0.5678883708622794,0.5291161839240256,0.6379104623443371,599.9531745910645,619.110107421875,578.7022113800049,0.5547254132098375,0.5291161839240256,0.6075558937185354,1.0,1.0,1.0,12,10,16
MathArticles/wpmath0000004/Combinatorial_number_system/11.xml,0.7496548338481333,0.6944870889427228,0.7537269071913529,1374.5813369750977,774.2877006530762,750.2717971801758,0.4906260227131235,0.4775985761350543,0.526284833909564,0.611904761904762,0.6001773049645389,0.6746336996336997,1819,590,666
MathArticles/wpmath0000004/Clebsch–Gordan_coefficients/57.xml,0.4570944868529107,0.4576901050565352,0.4735407347983864,541.5928363800049,555.2241802215576,578.9802074432373,0.4523822119570184,0.4576901050565352,0.4735407347983864,1.0,1.0,1.0,11,10,10
MathArticles/wpmath0000002/List_of_relativistic_equations/23.xml,0.6470520245476743,0.5823043571166586,0.5979887035124553,616.7311668395996,627.2318363189697,531.245231628418,0.5762964221901601,0.5823043571166586,0.570331251515501,1.0,1.0,1.0,40,10,14
MathArticles/wpmath0000003/Support_(mathematics)/23.xml,0.5744609832486263,0.5577764384296151,0.5657379228950365,588.3660316467285,617.1932220458984,531.6150188446045,0.5570312603103866,0.5577764384296151,0.5492581722111058,1.0,1.0,1.0,11,10,12
MathArticles/wpmath0000002/Concrete_category/3.xml,0.7019926880643879,0.7019926880643879,0.729663900884573,590.346097946167,593.2872295379639,546.8809604644775,0.6925316728890869,0.7019926880643879,0.6953675060175191,1.0,1.0,1.0,11,10,17
MathArticles/wpmath0000003/Circle_of_a_sphere/7.xml,1.0,1.0,1.0,2466.188669204712,1665.8601760864258,2065.1872158050537,0.7069958915383776,0.8085489993098689,0.8033332006158093,0.9027777777777776,1.0,1.0,7505,4754,6571
MathArticles/wpmath0000005/Discrete_Laplace_operator/24.xml,1.0,1.0,1.0,1053.9703369140625,270.3573703765869,249.9997615814209,0.443080563995056,0.8605204661710889,0.8605204661710889,1.0,1.0,1.0,1008,31,31
MathArticles/wpmath0000004/Min-max_theorem/36.xml,0.5898910042445529,0.5920296657453954,0.6693614745769528,371.26874923706055,420.351505279541,374.9971389770508,0.5898910042445529,0.5808766398113373,0.659288404827842,1.0,1.0,1.0,11,13,17
MathArticles/wpmath0000010/Stein's_method/42.xml,0.6011727313294787,0.602296692025107,0.5843782202889845,625.4293918609619,624.6514320373535,578.5024166107178,0.6011727313294787,0.5962878145157701,0.5797527242572383,1.0,1.0,1.0,10,11,11
MathArticles/wpmath0000012/State-transition_matrix/16.xml,0.9525271589141452,0.8772496577062305,0.876303921272122,526.0024070739746,605.9904098510742,547.2533702850342,0.6550632775761884,0.6285755852389795,0.5842828933433205,0.8473443223443223,0.8473443223443223,0.8473443223443223,71,35,38
MathArticles/wpmath0000002/Quantum_fluctuation/2.xml,1.0,1.0,1.0,6148.188591003418,4322.5414752960205,6267.248153686523,0.7250408203325824,0.7250408203325824,0.7130387205387205,0.7593103448275862,0.7593103448275862,0.8059259259259259,16189,10667,18482
MathArticles/wpmath0000014/Rule_of_marteloio/7.xml,1.0,1.0,1.0,976.3197898864746,589.4320011138916,578.2971382141113,0.7674242424242425,0.8513888888888889,0.8513888888888889,0.9305555555555556,1.0,1.0,2840,1237,1236
MathArticles/wpmath0000005/SKI_combinator_calculus/3.xml,1.0,1.0,1.0,270.89524269104004,365.38124084472656,296.8721389770508,0.6522886650516384,0.6522886650516384,0.6522886650516384,1.0,1.0,1.0,397,397,418
MathArticles/wpmath0000014/Quantum_state/36.xml,0.8059785581902071,0.748962588557104,0.8727101926041735,669.5766448974609,558.4380626678467,703.5508155822754,0.4524015800608278,0.4749002629994465,0.52913040898712,0.5607843137254902,0.6532879818594104,0.7038647342995169,614,291,389
MathArticles/wpmath0000002/Snub_dodecahedron/1.xml,0.5213021542404115,0.5327919413326766,0.528698439511192,707.9744338989258,545.3853607177734,437.8499984741211,0.4141130274427215,0.4959257623667106,0.5021152057515972,0.4680344939181348,1.0,1.0,118,28,19
MathArticles/wpmath0000014/Expander_code/110.xml,0.7098275677407931,0.6394928541001196,0.6300333900029224,566.4927959442139,566.1754608154297,546.8785762786865,0.581508693454713,0.5449642094947487,0.5461379673250885,0.7037528647822765,0.6933197998300444,0.6933197998300444,44,16,18
MathArticles/wpmath0000002/Tensor_contraction/11.xml,0.7591613007886593,0.7537334517280455,0.740032250421926,7896.827697753906,2929.2120933532715,3362.178087234497,0.4695016639706878,0.4611133828784385,0.4391085839119975,0.5740079365079365,0.5552442528735633,0.5311507936507937,12226,3995,4328
MathArticles/wpmath0000016/Wahlquist_fluid/6.xml,0.7275131406592558,0.7473747210910284,0.7528517937808671,442.4285888671875,532.2542190551758,515.6219005584717,0.6638221566749789,0.7177792530616688,0.708448724043147,0.7836178496555855,1.0,1.0,34,25,22
MathArticles/wpmath0000013/Good_quantum_number/18.xml,0.6766169367613136,0.6766169367613136,0.6818504533100466,479.85219955444336,469.2957401275635,500.0455379486084,0.6796692441297305,0.6796692441297305,0.6669976985420183,1.0,1.0,1.0,13,12,13
MathArticles/wpmath0000013/Table_of_costs_of_operations_in_elliptic_curves/0.xml,0.5842897284331615,0.5499244290101172,0.5569822713875763,801.145076751709,603.6789417266846,578.1176090240479,0.4751778889314946,0.5499244290101172,0.5463279850344163,0.5272734134559196,1.0,1.0,65,10,13
MathArticles/wpmath0000006/Relativistic_electromagnetism/2.xml,0.7113153303352219,0.7245438502886534,0.7403084789912876,415.9014225006104,437.5,437.9484653472901,0.6102575799282645,0.6321691276600608,0.6918563708081318,1.0,1.0,1.0,19,26,20
MathArticles/wpmath0000002/Malleability_(cryptography)/22.xml,1.0,1.0,1.0,2244.6658611297607,723.5126495361328,1546.8711853027344,0.5709406019739781,0.7348892841824298,0.642404963457595,0.7400375939849624,0.9283834586466164,0.7531954887218045,4380,550,3023
MathArticles/wpmath0000001/Americium/8.xml,0.6910788563573418,0.71026792482788,0.6932809233748931,276.7350673675537,276.8211364746094,328.11713218688965,0.5907704475690998,0.5912383484125331,0.6315753755972895,1.0,1.0,1.0,26,23,21
MathArticles/wpmath0000013/Degrees_of_freedom_(physics_and_chemistry)/25.xml,0.5685902313965581,0.5140362318612373,0.5514972435435603,1055.924654006958,623.6982345581055,719.1240787506104,0.449519017575455,0.443635700450862,0.4367038213829456,0.4772922077922078,0.4960224828934506,0.4786211888469952,196,18,63
MathArticles/wpmath0000006/Universal_Rule/0.xml,0.6023616201766356,0.6425140728806142,0.6386468412421962,419.64054107666016,412.792444229126,375.34427642822266,0.5708070536925982,0.5960800948223695,0.5850413050802067,1.0,1.0,1.0,19,21,24
MathArticles/wpmath0000007/Heisenberg_model_(quantum)/11.xml,0.795931148090239,0.6859502967566576,0.6376286884884177,1664.978265762329,624.8354911804199,609.8530292510986,0.5342137298332951,0.4629456238475919,0.4732765079962735,0.695822072072072,0.4987847222222222,0.5106550580431177,1777,69,74
MathArticles/wpmath0000016/Principalization_(algebra)/68.xml,0.5065881220074528,0.4867503784068482,0.477535247643545,629.8348903656006,635.2941989898682,547.3666191101074,0.4788741984986847,0.4867503784068482,0.4718699178503991,1.0,1.0,1.0,12,10,11
MathArticles/wpmath0000003/Lagrange's_four-square_theorem/94.xml,1.0,1.0,1.0,3430.3646087646484,533.6697101593018,3391.902208328247,0.4673592190913657,0.5307736468874273,0.4774430453999781,0.6298295454545455,1.0,0.5446969696969697,4925,398,6235
MathArticles/wpmath0000004/Bisection_method/8.xml,0.6352563534944516,0.5810696581397967,0.5993944228855119,952.0862102508544,631.7346096038818,500.4031658172608,0.4893579413892015,0.5793934592528236,0.5809982255237565,0.5529100529100529,1.0,1.0,467,11,15
MathArticles/wpmath0000002/Complex_geometry/17.xml,0.610035424976101,0.603184632134742,0.5888048447631332,490.0648593902588,504.5950412750244,469.1269397735596,0.5930035802971975,0.5776039022995486,0.5637081170759323,1.0,1.0,1.0,12,16,12
MathArticles/wpmath0000008/Lie_coalgebra/4.xml,0.4466538077499694,0.5004956219435566,0.4982860632387311,226.09496116638184,356.51350021362305,218.7480926513672,0.4419495066747005,0.4518310104634124,0.4566259464423051,1.0,1.0,1.0,11,22,22
